1352.2,1353.3,1330.1,431410,1337.3,-0.79,0.000598578,0.013187472,0.006320642,-0.001126464,0.000598578,0.013187472,0.006320642,-0.001126464,0.005866867,0.00677537,0.0029645,0.005518597,0.011262964,0.006402912,0.00522813,0.009649287,0.01726761,0.019297452,0.013859754,0.01263799,0.01367465,0.015517308,0.015841972,0.012404488,0.013874147,0.023850988,0.021744054,0.016119175,0.007263326,0.015216789,0.015817105,0.008235415,0.016417116,0.023618471,0.021358491,0.012869327,-0.001653112,0.009842667,0.006261111,0.002813698,0.014181708,0.026415667,0.026004549,0.010483932,-0.010468911,-0.000121903,-0.003895668,-0.006524109,0.008217732,0.026649457,0.017518797,0.010483932,0,0,0,0,0.00518641,0.020528302,0.014848144,0.004834932,0,0,0,0,-0.015243004,0.015241384,-0.003901075,0.008339019,0,0,0,0,-0.013281192,-0.000591279,-0.004780115,-0.015324252,0,0,0,0,-0.009187227,-0.003243403,-0.008135444,-0.012839543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79
1348.2,1354.3,1340.2,310500,1347.9,0.36,0.007926419,-0.002958142,0.000738934,0.007593414,0.007926419,-0.002958142,0.000738934,0.007593414,0.008529742,0.010190319,0.007064247,0.006458396,0.007198305,0.008482845,0.005014374,0.005988496,0.013839789,0.003797186,0.003705625,0.013153916,0.014791675,0.011206453,0.010963973,0.014352331,0.025330899,0.016282225,0.01460893,0.02032737,0.015820116,0.017484142,0.018567082,0.013849051,0.021910538,0.020822291,0.022499056,0.023834989,0.008472737,0.015688933,0.015780795,0.009112043,0.024473664,0.020590462,0.022113208,0.020560463,-0.002191504,0.00768352,0.004602727,0.001133005,0.022220537,0.023379384,0.026762699,0.018156955,0,0,0,0,0.016209288,0.023612482,0.018270677,0.018156955,0,0,0,0,0.013153939,0.017509434,0.01559805,0.01246506,0,0,0,0,-0.007437408,0.012238156,-0.003165023,0.015995755,0,0,0,0,-0.005460046,-0.003547672,-0.004044712,-0.007847202,0,0,0,0,-0.00133363,-0.00619195,-0.007402521,-0.005343625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36
1341.8,1351,1335.5,377140,1343.1,0.23,-0.003561095,-0.00474707,-0.002436683,-0.003506939,-0.003561095,-0.00474707,-0.002436683,-0.003506939,0.004337097,-0.00769117,-0.001699549,0.004059845,0.006433419,0.001249575,0.002682349,0.005259121,0.004938272,0.005394875,0.004610351,0.002928807,0.012015224,0.009496504,0.00739191,0.009573571,0.01022941,-0.00096791,0.001259913,0.009600847,0.016310883,0.012365134,0.013139073,0.015014742,0.021679598,0.011457862,0.01213665,0.016749144,0.015183882,0.017738996,0.01801315,0.014003007,0.018271418,0.015976376,0.02000755,0.020244461,0.005317689,0.014325062,0.012263935,0.009664519,0.020825416,0.015745647,0.019622642,0.016981419,-0.002559146,0.005064771,0.002557731,-0.000245318,0.018580312,0.01852133,0.024260804,0.01458634,0,0,0,0,0.01259047,0.018753322,0.015789474,0.01458634,0,0,0,0,0.009546001,0.012679245,0.01312336,0.008914407,0,0,0,0,-0.010972018,0.00743299,-0.005593994,0.012432719,0,0,0,0,-0.009001697,-0.008277901,-0.00647154,-0.011326621,0,0,0,0,-0.004889976,-0.010909627,-0.009821167,-0.008831824,0,0,0,0,0,0,0,0,0,0,0,0,0.23
1344,1352.5,1337.5,412520,1340,-0.38,-0.002308093,0.001639589,0.001110289,0.001497566,-0.002308093,0.001639589,0.001110289,0.001497566,-0.005860969,-0.003115265,-0.0013291,-0.002014625,-0.000761936,-0.005403217,-0.001514325,0.00102261,0.002018993,-0.006064192,-0.000591148,0.005563491,0.006932351,0.001042623,0.002574943,0.007215405,0.00261878,0.007043309,0.005725758,0.00443076,0.013013309,0.011552153,0.010834664,0.012619538,0.007897706,0.000670092,0.0023716,0.011112791,0.016295993,0.013924947,0.015585214,0.015237948,0.019321467,0.013116237,0.013260414,0.018271793,0.013864394,0.017174314,0.017393676,0.013417371,0.015921152,0.017642159,0.021140053,0.021772345,0.002964704,0.011365539,0.009755399,0.00693635,0.018469256,0.017411052,0.020754717,0.018504417,0,0,0,0,0.016229334,0.020191286,0.025398029,0.016105751,0,0,0,0,0.010253317,0.020423658,0.016917293,0.016105751,0,0,0,0,0.007215875,0.014339623,0.014248219,0.010425323,0,0,0,0,-0.013254786,0.009084766,-0.004489916,0.013948905,0,0,0,0,-0.011289014,-0.006651885,-0.005368437,-0.009846017,0,0,0,0,-0.007186782,-0.009287926,-0.008721782,-0.007347484,0,0,0,0,-0.38
1353.7,1356.3,1340.9,233760,1345.1,-0.89,0.00380597,0.007217262,0.002809612,0.002542056,0.00380597,0.007217262,0.002809612,0.002542056,0.001489092,0.008868684,0.00392302,0.004043429,-0.002185938,0.00287671,0.00129696,0.001014402,-0.002077305,0.004079513,0.001476778,0.00052231,0.001626653,0.001136732,0.001831994,0.00300487,0.005832648,0.001109303,0.002216803,0.00811969,0.011002934,0.005866732,0.005952851,0.010619667,0.006434718,0.014311404,0.008551457,0.006984079,0.014867935,0.014176024,0.013383451,0.014310066,0.011733734,0.00789219,0.005187875,0.013683096,0.015932764,0.01621295,0.016283569,0.015811206,0.023200974,0.020428162,0.016107282,0.020860297,0.010569165,0.017071305,0.014682876,0.013861144,0.019787718,0.024986749,0.02400906,0.024369748,0.00216984,0.009706989,0.007821206,0.005505066,0.022345519,0.024753974,0.023622642,0.021093512,0,0,0,0,0.020097073,0.027554274,0.028278999,0.018688749,0,0,0,0,0.014098311,0.027788323,0.019774436,0.018688749,0,0,0,0,0.011049308,0.021660377,0.017097863,0.012993881,0,0,0,0,-0.009499264,0.016367595,-0.001692919,0.01652642,0,0,0,0,-0.007526009,0.000517369,-0.002573908,-0.00732899,0,0,0,0,-0.89
1352.7,1361,1348.6,142270,1357.2,-0.79,0.008995614,-0.000738716,0.00346531,0.005742412,0.008995614,-0.000738716,0.00346531,0.005742412,0.012835821,0.006473214,0.006284658,0.008299065,0.007162457,0.007670949,0.005103839,0.006171247,0.010498101,0.008123416,0.007401925,0.00980906,0.00347993,0.002046246,0.002762518,0.005298287,0.006899622,0.003337784,0.004947205,0.006267721,0.006395115,0.002630621,0.00353742,0.007104755,0.01488073,0.000369768,0.005689795,0.013908729,0.014560658,0.009526283,0.010249712,0.014517946,0.015488215,0.013562116,0.012046401,0.012766597,0.017245034,0.016258841,0.016436666,0.016001724,0.0208349,0.007147644,0.008671163,0.019504082,0.016543686,0.016891105,0.016899511,0.016246736,0.032405294,0.019674355,0.019628409,0.026722497,0.009471225,0.014930547,0.012986571,0.011990324,0.028961334,0.024229575,0.027557569,0.030252101,0,0,0,0,0.031542145,0.023996972,0.027169811,0.026957051,0,0,0,0,0.029273472,0.026795203,0.031842305,0.024538479,0,0,0,0,0.023220748,0.027029079,0.023308271,0.024538479,0,0,0,0,0.020144317,0.02090566,0.020622422,0.018810909,0,0,0,0,-0.000589102,0.015616788,0.001766524,0.022363733,0,0,0,0,-0.79
1362.7,1370.5,1346.2,142580,1368,0.48,0.00795756,0.007392622,0.006980162,-0.001779623,0.00795756,0.007392622,0.006980162,-0.001779623,0.017024757,0.006648445,0.01046966,0.003952569,0.014930289,0.00656083,0.008377159,0.006125817,0.020895522,0.01391369,0.013308688,0.006504673,0.009772106,0.00870554,0.007395797,0.005612014,0.0185392,0.015576092,0.014433753,0.008011981,0.008472563,0.006766622,0.00683088,0.006707538,0.014912085,0.010755081,0.011961899,0.004476944,0.013160967,0.007512841,0.00814228,0.010646337,0.022956704,0.007765124,0.012709673,0.012104353,0.018707534,0.013150417,0.014220853,0.016271794,0.023569024,0.021054998,0.019110648,0.010964254,0.019255676,0.018863922,0.018419041,0.016960469,0.028958255,0.014593106,0.015711851,0.017689749,0.015470554,0.017669319,0.015915768,0.0167926,0.040620721,0.027212423,0.02674558,0.024895318,0.009980062,0.013815627,0.012079122,0.010585102,0.037149356,0.031801317,0.034730087,0.02841864,0,0,0,0,0.039750703,0.031566995,0.034339623,0.025129455,0,0,0,0,0.037463977,0.034385912,0.039044731,0.022715187,0,0,0,0,0.031363088,0.034621517,0.030451128,0.022715187,0,0,0,0,0.028262177,0.02845283,0.027746532,0.016997809,0,0,0,0,0.48
1346.2,1366.8,1344.1,159340,1361.4,1.47,-0.004824561,-0.012108314,-0.002699745,-0.001559947,-0.004824561,-0.012108314,-0.002699745,-0.001559947,0.003094607,-0.004805204,0.004261572,-0.003336794,0.010059682,0.00092162,0.007365616,0.000307888,0.012118058,-0.005540371,0.00774165,0.002386457,0.014503894,0.005498912,0.009484087,0.006233397,0.015970149,0.001636905,0.010573013,0.004934579,0.011810405,0.005415021,0.008042694,0.006833493,0.013625195,0.003279177,0.011695041,0.006439536,0.011550087,0.005877104,0.008053959,0.008584416,0.01001558,-0.001483459,0.00922986,0.002910013,0.016297853,0.00947143,0.012073629,0.013330052,0.018021386,-0.004437213,0.009975615,0.010525524,0.020656198,0.014422969,0.017341443,0.016966411,0.018630752,0.008691743,0.01635931,0.009387203,0.019778411,0.01850239,0.019230371,0.01678148,0.023993983,0.002308093,0.012969688,0.016102207,0.014308981,0.015177787,0.01474988,0.014402834,0.035600183,0.014774612,0.023973629,0.023296536,0,0,0,0,0.032145565,0.019307943,0.03193658,0.026814362,0,0,0,0,0.034734362,0.019076457,0.03154717,0.023530308,0,0,0,0,0.032458668,0.021861242,0.036239575,0.021119806,0,0,0,0,0.026387214,0.022093994,0.027669173,0.021119806,0,0,0,0,1.47
1338.4,1346.6,1335.8,70400,1341.7,0.36,-0.014470398,-0.005794087,-0.014779046,-0.006175136,-0.014470398,-0.005794087,-0.014779046,-0.006175136,-0.019225146,-0.017832245,-0.017438891,-0.007725449,-0.00806527,-0.011318725,-0.006588659,-0.005531122,-0.011420572,-0.01057145,-0.010580456,-0.009491324,0.00719767,-0.00073271,0.003489961,-0.000200065,-0.002527693,-0.011302357,-0.00715181,-0.003803416,0.00972032,0.002312106,0.00570054,0.003852716,0.001268657,-0.004166667,-0.004362292,-0.001271028,0.010224277,0.004909753,0.00670718,0.006107652,-0.001042365,-0.00253391,-0.003256847,0.000224635,0.013078889,0.006386383,0.008196229,0.009993415,-0.004599748,-0.007268951,-0.005685594,-0.003283092,0.016824729,0.010044635,0.012705973,0.013903547,0.003290212,-0.010205591,-0.004950861,0.004285392,0.019541386,0.014660653,0.016755496,0.016712788,0.003890759,0.002847295,0.001338489,0.0031541,0.016282562,0.017005199,0.016124272,0.016332601,0.009176382,-0.003499367,-0.002001038,0.009827638,0.01228659,0.012316058,0.011988172,0.012115399,0.020614636,0.008894919,0.008840276,0.016977541,0,0,0,0,0.017210008,0.013401984,0.016685542,0.020473644,0,0,0,0,0.019761344,0.01317184,0.016301887,0.017209869,0,0,0,0,0.01751858,0.015940489,0.020924943,0.014814252,0,0,0,0,0.36
1339.4,1340.3,1332.9,104320,1336.9,0.29,-0.003577551,0.000747161,-0.004678449,-0.002170984,-0.003577551,0.000747161,-0.004678449,-0.002170984,-0.01799618,-0.005051255,-0.019388352,-0.008332713,-0.018610663,-0.01144175,-0.018413622,-0.008029081,-0.022733918,-0.017098408,-0.022035753,-0.009879661,-0.007345477,-0.011070076,-0.00829152,-0.00566151,-0.014957265,-0.009832187,-0.015209405,-0.011641703,0.004256098,-0.000980387,0.000661388,-0.00062464,-0.006096201,-0.01056364,-0.0117968,-0.005966142,0.007718093,-6.52562E-05,0.002637529,0.003517608,-0.002313433,-0.003422619,-0.009020333,-0.003439252,0.009473073,0.003629907,0.004482772,0.006374907,-0.004616186,-0.001788642,-0.007920059,-0.001946836,0.013190215,0.007539737,0.008771301,0.011199511,-0.008160843,-0.006527221,-0.010337444,-0.005446948,0.01649512,0.01089319,0.013179481,0.0137623,-0.00029911,-0.009466055,-0.009606148,0.002105105,0.017942994,0.014259927,0.015490375,0.015639944,0.000299289,0.003596583,-0.003346222,0.000976269,0.013294515,0.014297417,0.013090078,0.013385654,0.005566002,-0.002754821,-0.006670125,0.007635319,0,0,0,0,0.016963335,0.009648726,0.004120467,0.014769699,0,0,0,0,0.013570887,0.014159158,0.01192903,0.018258212,0,0,0,0,0.016113096,0.013928842,0.01154717,0.015001523,0,0,0,0,0.29
1327,1338.2,1326.6,275300,1333.1,0.44,-0.002842397,-0.009257877,-0.001566813,-0.004726536,-0.002842397,-0.009257877,-0.001566813,-0.004726536,-0.006409779,-0.008517633,-0.006237933,-0.006887259,-0.01220298,-0.006784444,-0.012813142,-0.007609986,-0.020787425,-0.014262368,-0.020924788,-0.013019865,-0.018313972,-0.013977408,-0.017846999,-0.01079695,-0.025511696,-0.026197989,-0.023568041,-0.014559501,-0.006756626,-0.011423907,-0.008839061,-0.00626751,-0.017757147,-0.018999039,-0.016752388,-0.016313214,0.001190518,-0.003939018,-0.001850908,-0.002526781,-0.00892127,-0.01972372,-0.01334513,-0.010664479,0.006030572,-0.000972745,0.001393937,0.002316978,-0.005149254,-0.01264881,-0.010573013,-0.008149533,0.010180157,0.003212455,0.004240863,0.006924957,-0.007445462,-0.01102996,-0.009474463,-0.006664171,0.013241898,0.007199279,0.008962572,0.011105986,-0.010980043,-0.01572467,-0.01188806,-0.010147739,0.015261441,0.010567249,0.012436362,0.013127411,-0.003140657,-0.018636296,-0.01115791,-0.002631381,0.014308568,0.012492915,0.012452299,0.014654942,-0.002543958,-0.00569459,-0.004907793,-0.003754881,0.010954665,0.010989592,0.010148124,0.010745484,0.002707785,-0.011987194,-0.008226488,0.002872694,0,0,0,0,0.014072722,0.000301523,0.002547198,0.009973354,0,0,0,0,0.010689917,0.004770198,0.010343526,0.013445378,0,0,0,0,0.44
1327.4,1333.3,1324.3,312110,1327.2,-0.9,-0.004425775,0.000301432,-0.003661635,-0.001733755,-0.004425775,0.000301432,-0.003661635,-0.001733755,-0.007255591,-0.008959235,-0.005222711,-0.006452097,-0.006832685,-0.008738434,-0.005730322,-0.006669678,-0.010807185,-0.008218769,-0.009876727,-0.008609073,-0.018109509,-0.013193181,-0.017612423,-0.010502866,-0.025121199,-0.013965235,-0.024509804,-0.014731047,-0.017029463,-0.015324442,-0.017609765,-0.011183916,-0.029824561,-0.025904454,-0.027143378,-0.016268014,-0.007756811,-0.011270925,-0.009671964,-0.006675772,-0.022104332,-0.018703334,-0.020352682,-0.018018686,-0.000234853,-0.00635032,-0.00400591,-0.002813903,-0.013307561,-0.019428234,-0.0169579,-0.012379745,0.004964652,-0.002481316,-0.000482734,0.002176379,-0.009552239,-0.01235119,-0.014195933,-0.009869159,0.009739211,0.003478999,0.004593741,0.007559289,-0.011838285,-0.010731853,-0.013101406,-0.008386372,0.012547135,0.007291119,0.009226265,0.010574887,-0.015357222,-0.015427978,-0.015506166,-0.011863901,0.013516587,0.009726302,0.011218184,0.011868976,-0.007552531,-0.018340482,-0.014778689,-0.004360574,0.011103274,0.00961713,0.009544193,0.011516299,-0.006958474,-0.005394875,-0.008551457,-0.005482127,0,0,0,0,-0.001729974,-0.011689375,-0.011858,0.001133958,0,0,0,0,0.009584665,0.000603045,-0.001123764,0.008222307,0,0,0,0,-0.9
1339,1344.5,1326.6,365870,1339.2,0.16,0.009041591,0.008738888,0.00840021,0.001736767,0.009041591,0.008738888,0.00840021,0.001736767,0.004575801,0.009042954,0.004707816,0,-0.001339895,4.18593E-05,-0.000257447,-0.003226048,0.001720398,-0.000298641,0.003133627,-0.004726536,-0.009958071,-0.007593259,-0.009222629,-0.008785158,-0.001863308,0.000448296,-0.001559483,-0.006887259,-0.016863367,-0.012386779,-0.016211683,-0.011954877,-0.016306743,-0.005348388,-0.016315481,-0.013019865,-0.013743199,-0.012996438,-0.015274068,-0.010567652,-0.021052632,-0.017391942,-0.018971178,-0.014559501,-0.007569742,-0.010543164,-0.009286052,-0.007257878,-0.013262599,-0.010127892,-0.012123439,-0.016313214,9.35803E-05,-0.004949249,-0.003453392,-0.002940377,-0.004386291,-0.010859127,-0.00870014,-0.010664479,0.00671746,-0.001001736,0.000505091,0.003180011,-0.000597015,-0.003720238,-0.005914972,-0.008149533,0.01067754,0.004634283,0.005747042,0.007879855,-0.00290373,-0.002086749,-0.004811251,-0.006664171,0.012271614,0.008249703,0.009424723,0.010311118,-0.006454485,-0.006823913,-0.007236211,-0.010147739,0.01101287,0.00931929,0.009254057,0.011307159,0.001420773,-0.00976187,-0.006502623,-0.002631381,0.009518476,0.007722793,0.007513291,0.00925492,0.002020202,0.003296868,-0.000223081,-0.003754881,0,0,0,0,0.007295976,-0.003052639,-0.0035574,0.002872694,0,0,0,0,0.16
1337.3,1345,1332.1,499760,1337.1,-0.35,-0.0015681,-0.001269604,0.000371885,0.004145937,-0.0015681,-0.001269604,0.000371885,0.004145937,0.007459313,0.007458189,0.008775219,0.005889904,0.006017557,0.008250571,0.006741518,0.002944952,0.003000525,0.007761869,0.005081453,0.004145937,-0.002028754,-0.000251847,-0.000553882,-0.003063224,0.0001496,-0.001567866,0.003506678,-0.000600195,-0.013086651,-0.010320699,-0.011532663,-0.0091945,-0.003428486,-0.000821877,-0.001188178,-0.002769876,-0.014682628,-0.01232748,-0.014639245,-0.010867422,-0.017849273,-0.006611202,-0.015949663,-0.008927907,-0.012213884,-0.011397788,-0.013482639,-0.009230865,-0.022587719,-0.018639466,-0.018606348,-0.010473927,-0.00650024,-0.010619887,-0.008841534,-0.006002975,-0.014809903,-0.011384638,-0.011756062,-0.01223491,0.00081556,-0.00488411,-0.003417968,-0.001689665,-0.005947513,-0.012114944,-0.00833149,-0.006562756,0.00753387,0.000537736,0.002196583,0.004806937,-0.002164179,-0.004985119,-0.005545287,-0.004037383,0.011029864,0.005708825,0.007178465,0.008296805,-0.004467277,-0.003353704,-0.004441155,-0.002545863,0.01160421,0.008338681,0.00935886,0.00994547,-0.008012464,-0.008084854,-0.006867016,-0.006043874,0.008961906,0.007565051,0.007557917,0.009196566,-0.000149555,-0.01101908,-0.006133156,0.001503646,0,0,0,0,0.000448934,0.002023078,0.000148721,0.000375488,0,0,0,0,-0.35
